date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:20:10	75993/75993	---M--	200	added ('OK')	image/jpeg	etag:%22128d9-65a8b9c8-e99c19cedb1f4b52;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/banner-img3.jpg	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/banner-img3.jpg	(from https://shivaaythemes.in/morbizz-demo/)
18:20:10	77540/77540	---M--	200	added ('OK')	image/jpeg	etag:%2212ee4-65a8b9ce-40e6b6298e1a2b71;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/banner-video.jpg	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/banner-video.jpg	(from https://shivaaythemes.in/morbizz-demo/)
18:20:10	1892/1892	---M--	200	added ('OK')	image/png	etag:%22764-65a8ba04-2b576a67ea801ca0;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/brand1.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/brand1.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:10	1697/1697	---M--	200	added ('OK')	image/png	etag:%226a1-65a8ba04-f14ad8b33b193290;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/brand2.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/brand2.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:10	1731/1731	---M--	200	added ('OK')	image/png	etag:%226c3-65a8ba05-26f5cc5f8a4fbe86;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/brand3.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/brand3.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:11	1549/1549	---M--	200	added ('OK')	image/png	etag:%2260d-65a8ba05-61263d509c7639f9;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/brand4.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/brand4.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:11	1504/1504	---M--	200	added ('OK')	image/png	etag:%225e0-65a8ba06-c277cede71393cae;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/brand5.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/brand5.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:11	2078/2078	---M--	200	added ('OK')	image/png	etag:%2281e-65a8ba06-252024f513a16dc;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/brand6.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/brand6.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:11	26043/26043	---M--	200	added ('OK')	image/png	etag:%2265bb-65a8b9c1-104342f0b5d1a6e8;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/about-shape-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/about-shape-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:12	25404/25404	---M--	200	added ('OK')	image/png	etag:%22633c-65a8b9c2-dbdaf245ad47f075;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/about-text-img-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/about-text-img-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:12	671617/671617	---M--	200	added ('OK')	image/png	etag:%22a3f81-65a8b9c0-d6b1c582ab9f130a;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/about-img-one1.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/about-img-one1.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:12	164/164	---M--	200	added ('OK')	image/png	etag:%22a4-65a8ba09-d7b02ebf961f8520;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/check.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/check.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:12	2208/2208	---M--	200	added ('OK')	image/png	etag:%228a0-65a8ba17-d8a425d3c3ddc75d;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/google.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/google.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:13	28676/28676	---M--	200	added ('OK')	image/png	etag:%227004-65a8ba5e-ee533e7a148c022f;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/service-shape-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/service-shape-one.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:13	68643/68643	---M--	200	added ('OK')	image/png	etag:%2210c23-65a8b9fe-3a70e0d9630891f1;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/blur_3.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/blur_3.png	(from https://shivaaythemes.in/morbizz-demo/)
18:20:13	1092/1092	---M--	200	added ('OK')	image/png	etag:%22444-65a8ba51-715c06aa27d35e5d;;;%22	https://shivaaythemes.in/morbizz-demo/assets/images/service-icon1-one.png	C:/My%20Web%20Sites/porfolio%20of%20sayer/shivaaythemes.in/morbizz-demo/assets/images/service-icon1-one.png	(from https://shivaaythemes.in/morbizz-demo/)
